7.971068859100341797e+00,5.148825645446777344e+00,2.548833608627319336e+00,1.505134224891662598e+00,1.746849536895751953e+00,1.620184540748596191e+00
5.967502593994140625e+00,4.359173297882080078e+00,2.012842416763305664e+00,1.499107718467712402e+00,1.628432393074035645e+00,1.550791144371032715e+00
1.539794564247131348e+00,1.529827713966369629e+00,1.625408411026000977e+00,1.469934463500976562e+00,1.611615896224975586e+00,1.408236265182495117e+00
1.455903649330139160e+00,1.405649065971374512e+00,1.537699937820434570e+00,1.469810485839843750e+00,1.405101060867309570e+00,1.358927249908447266e+00
1.425038337707519531e+00,1.387980103492736816e+00,1.388602733612060547e+00,1.465123057365417480e+00,1.387736320495605469e+00,1.353599429130554199e+00
1.204455137252807617e+00,1.164616227149963379e+00,1.209270477294921875e+00,1.227289080619812012e+00,1.306376695632934570e+00,1.241176009178161621e+00
1.180645346641540527e+00,1.115013122558593750e+00,1.181387901306152344e+00,1.182044982910156250e+00,1.266882538795471191e+00,1.236155390739440918e+00
