3.597739219744273242e+00,2.578495530753916132e+00,1.591048999926154339e+00,6.040572911495281083e-01,7.134554363039605773e-01
3.462435499341058875e+00,2.523679361474283844e+00,1.517760276909187134e+00,5.785649404170373211e-01,6.815718695387019688e-01
3.410519365377327805e+00,2.424136379660769780e+00,1.435515983404866081e+00,5.481786176670616628e-01,6.381399056527319313e-01
3.396651296259500796e+00,2.390972635761123843e+00,1.431928202432861896e+00,5.294153566526904608e-01,6.213271943916020001e-01
3.369122225946137750e+00,2.381868969827834803e+00,1.418416102437694670e+00,4.851278023357489255e-01,4.689706918632124411e-01
3.357502118051049589e+00,2.354376746962597799e+00,1.361141460214426280e+00,4.801426688153289102e-01,4.381009640542215533e-01
3.187614887635424665e+00,2.226425113120195309e+00,1.286322392167963624e+00,4.767712307940073502e-01,4.003026726117232537e-01
